7.568814277648926,True,890
11.068555355072021,True,723
14.832651138305664,True,812
19.553760528564453,False,1000
24.133833646774292,False,1000
27.184863328933716,True,687
31.643563747406006,True,900
36.14974522590637,True,926
39.01928663253784,True,623
42.19805359840393,True,732
45.076796770095825,True,648
49.872093200683594,False,1000
53.583988428115845,True,798
58.37423348426819,False,1000
61.236045122146606,True,634
66.11127519607544,False,1000
70.93815851211548,True,979
73.50484418869019,True,560
77.14789462089539,True,769
80.3586699962616,True,691
82.95302700996399,True,598
87.81791043281555,False,1000
91.1186056137085,True,734
95.69246649742126,True,998
99.46442127227783,True,814
102.68122506141663,True,727
105.24529194831848,True,562
108.0601327419281,True,649
111.25619673728943,True,683
114.18619751930237,True,570
117.07486009597778,True,612
119.86317205429077,True,561
122.51045513153076,True,553
127.60523200035095,True,997
130.87834763526917,True,680
135.86533522605896,False,1000
138.63927936553955,True,554
142.56205940246582,True,787
146.8595530986786,True,887
151.9197928905487,False,1000
154.77234172821045,True,575
159.76759147644043,False,1000
162.84170126914978,True,642
165.2676703929901,True,480
168.0917091369629,True,587
170.45621013641357,True,462
175.45176100730896,False,1000
178.06269240379333,True,532
180.9467339515686,True,544
183.45935988426208,True,521
186.3717486858368,True,636
188.2435007095337,True,402
191.19224429130554,True,647
195.4556565284729,True,834
199.94461131095886,True,957
201.8036391735077,True,405
205.7245454788208,True,863
208.14618134498596,True,530
211.2496726512909,True,688
213.63623714447021,True,520
217.4471800327301,True,813
220.09277892112732,True,573
222.60163354873657,True,550
227.26454615592957,False,1000
230.4821503162384,True,712
235.42020344734192,False,1000
239.58089661598206,True,782
242.5495674610138,True,632
246.82384967803955,True,900
251.56323194503784,False,1000
254.49202346801758,True,665
256.9154062271118,True,571
260.4627707004547,True,746
262.9987144470215,True,576
265.5378680229187,True,574
267.7542567253113,True,498
272.2948944568634,False,1000
274.5638554096222,True,524
277.2721390724182,True,650
281.28674030303955,True,917
284.28834772109985,True,653
288.41751194000244,True,901
292.322158575058,True,859
294.3191661834717,True,453
296.59694600105286,True,533
301.1599359512329,False,1000
303.36228799819946,True,489
307.0556528568268,True,823
308.8407657146454,True,392
311.70243287086487,True,685
316.28325605392456,True,992
318.92455649375916,True,582
320.2544598579407,True,261
321.96558833122253,True,367
324.72262239456177,True,654
326.58791851997375,True,431
328.677428483963,True,492
332.6402356624603,True,862
336.96962213516235,True,965
339.2465114593506,True,536
341.3729557991028,True,515
343.9953064918518,True,572
345.8989579677582,True,296
348.514883518219,True,529
351.9860830307007,True,765
354.16664600372314,True,433
358.3951156139374,True,881
360.01138043403625,True,361
362.39001727104187,True,570
364.5202257633209,True,476
365.89575481414795,True,205
368.06095266342163,True,466
369.5224177837372,True,284
371.394403219223,True,398
376.2157745361328,False,1000
380.8024685382843,False,1000
382.23054575920105,True,246
383.58342933654785,True,257
387.29351353645325,True,849
388.9609832763672,True,359
392.87379217147827,True,833
394.88665413856506,True,386
397.23380279541016,True,491
399.0464017391205,True,346
400.41370010375977,True,215
402.7062683105469,True,481
404.3220245838165,True,277
406.56633591651917,True,432
407.78759694099426,True,88
410.729775428772,True,538
412.1143708229065,True,143
414.3253529071808,True,430
415.5706419944763,True,108
420.6289005279541,True,913
421.858802318573,True,135
424.69973039627075,True,535
426.24533247947693,True,238
427.6838471889496,True,152
429.0309491157532,True,112
430.3072786331177,True,130
432.12104177474976,True,308
433.07199907302856,True,0
434.35131335258484,True,0
435.3628432750702,True,0
436.4177634716034,True,0
437.4390618801117,True,0
438.44541025161743,True,0
439.40438580513,True,0
440.332435131073,True,0
441.22706866264343,True,0
442.11622166633606,True,0
443.0113582611084,True,0
443.9433972835541,True,0
444.8734436035156,True,0
445.75511360168457,True,0
