config,action
[550 450 800 300],2
[555 450 800 300],2
[560 450 800 300],2
[565 450 800 300],2
[570 450 800 300],2
[575 450 800 300],2
[580 450 800 300],2
[585 450 800 300],2
[590 450 800 300],2
[595 450 800 300],2
[600 450 800 300],2
[605 450 800 300],2
[610 450 800 300],2
[615 450 800 300],2
[620 450 800 300],2
[625 450 800 300],2
[630 450 800 300],2
[635 450 800 300],2
[640 450 800 300],2
[645 450 800 300],2
[650 450 800 300],2
[655 450 800 300],2
[660 450 800 300],2
[665 450 800 300],2
[670 450 800 300],2
[675 450 800 300],1
[675 445 800 300],1
[675 440 800 300],1
[675 435 800 300],1
[675 430 800 300],1
[675 425 800 300],1
[675 420 800 300],1
[675 415 800 300],1
[675 410 800 300],1
[675 405 800 300],1
[675 400 800 300],1
[675 395 800 300],1
[675 390 800 300],1
[675 385 800 300],1
[675 380 800 300],1
[675 375 800 300],2
[680 375 800 300],2
[685 375 800 300],2
[690 375 800 300],2
[695 375 800 300],2
[700 375 800 300],2
[705 375 800 300],2
[710 375 800 300],2
[715 375 800 300],2
[720 375 800 300],2
[725 375 800 300],2
[730 375 800 300],1
[730 370 800 300],1
[730 365 800 300],1
[730 360 800 300],1
[730 355 800 300],1
[730 350 800 300],1
[730 345 800 300],1
[730 340 800 300],1
[730 335 800 300],1
[730 330 800 300],1
[730 325 800 300],1
[730 320 800 300],1
[730 315 800 300],1
[730 310 800 300],1
[730 305 800 300],2
[735 305 800 300],2
[740 305 800 300],2
[745 305 800 300],2
[750 305 800 300],2
[755 305 800 300],2
[760 305 800 300],2
[765 305 800 300],2
[770 305 800 300],2
[ 50  50 800 300],3
[ 50  55 800 300],3
[ 50  60 800 300],3
[ 50  65 800 300],3
[ 50  70 800 300],3
[ 50  75 800 300],3
[ 50  80 800 300],3
[ 50  85 800 300],3
[ 50  90 800 300],3
[ 50  95 800 300],3
[ 50 100 800 300],3
[ 50 105 800 300],3
[ 50 110 800 300],3
[ 50 115 800 300],3
[ 50 120 800 300],3
[ 50 125 800 300],3
[ 50 130 800 300],3
[ 50 135 800 300],3
[ 50 140 800 300],3
[ 50 145 800 300],3
[ 50 150 800 300],3
[ 50 155 800 300],3
[ 50 160 800 300],3
[ 50 165 800 300],3
[ 50 170 800 300],3
[ 50 175 800 300],3
[ 50 180 800 300],3
[ 50 185 800 300],3
[ 50 190 800 300],3
[ 50 195 800 300],3
[ 50 200 800 300],3
[ 50 205 800 300],3
[ 50 210 800 300],3
[ 50 215 800 300],3
[ 50 220 800 300],3
[ 50 225 800 300],3
[ 50 230 800 300],2
[ 55 230 800 300],2
[ 60 230 800 300],2
[ 65 230 800 300],2
[ 70 230 800 300],2
[ 75 230 800 300],2
[ 80 230 800 300],2
[ 85 230 800 300],2
[ 90 230 800 300],2
[ 95 230 800 300],2
[100 230 800 300],2
[105 230 800 300],2
[110 230 800 300],2
[115 230 800 300],2
[120 230 800 300],2
[125 230 800 300],2
[130 230 800 300],2
[135 230 800 300],2
[140 230 800 300],2
[145 230 800 300],2
[150 230 800 300],2
[155 230 800 300],2
[160 230 800 300],2
[165 230 800 300],2
[170 230 800 300],2
[175 230 800 300],2
[180 230 800 300],2
[185 230 800 300],2
[190 230 800 300],2
[195 230 800 300],2
[200 230 800 300],2
[205 230 800 300],2
[210 230 800 300],2
[215 230 800 300],2
[220 230 800 300],2
[225 230 800 300],2
[230 230 800 300],2
[235 230 800 300],2
[240 230 800 300],2
[245 230 800 300],2
[250 230 800 300],2
[255 230 800 300],2
[260 230 800 300],2
[265 230 800 300],2
[270 230 800 300],2
[275 230 800 300],2
[280 230 800 300],2
[285 230 800 300],2
[290 230 800 300],2
[295 230 800 300],2
[300 230 800 300],2
[305 230 800 300],2
[310 230 800 300],2
[315 230 800 300],2
[320 230 800 300],2
[325 230 800 300],2
[330 230 800 300],2
[335 230 800 300],2
[340 230 800 300],2
[345 230 800 300],2
[350 230 800 300],2
[355 230 800 300],3
[355 235 800 300],3
[355 240 800 300],3
[355 245 800 300],3
[355 250 800 300],3
[355 255 800 300],3
[355 260 800 300],3
[355 265 800 300],3
[355 270 800 300],3
[355 275 800 300],3
[355 280 800 300],3
[355 285 800 300],3
[355 290 800 300],3
[355 295 800 300],3
[355 300 800 300],3
[355 305 800 300],3
[355 310 800 300],3
[355 315 800 300],3
[355 320 800 300],3
[355 325 800 300],3
[355 330 800 300],3
[355 335 800 300],3
[355 340 800 300],3
[355 345 800 300],3
[355 350 800 300],3
[355 355 800 300],3
[355 360 800 300],3
[355 365 800 300],3
[355 370 800 300],3
[355 375 800 300],3
[355 380 800 300],3
[355 385 800 300],3
[355 390 800 300],3
[355 395 800 300],3
[355 400 800 300],3
[355 405 800 300],3
[355 410 800 300],3
[355 415 800 300],3
[355 420 800 300],3
[355 425 800 300],2
[360 425 800 300],2
[365 425 800 300],2
[370 425 800 300],2
[375 425 800 300],2
[380 425 800 300],2
[385 425 800 300],2
[390 425 800 300],2
[395 425 800 300],2
[400 425 800 300],2
[405 425 800 300],2
[410 425 800 300],2
[415 425 800 300],2
[420 425 800 300],2
[425 425 800 300],2
[430 425 800 300],2
[435 425 800 300],2
[440 425 800 300],2
[445 425 800 300],2
[450 425 800 300],2
[455 425 800 300],2
[460 425 800 300],2
[465 425 800 300],2
[470 425 800 300],2
[475 425 800 300],2
[480 425 800 300],2
[485 425 800 300],2
[490 425 800 300],2
[495 425 800 300],1
[495 420 800 300],1
[495 415 800 300],1
[495 410 800 300],1
[495 405 800 300],1
[495 400 800 300],1
[495 395 800 300],1
[495 390 800 300],1
[495 385 800 300],1
[495 380 800 300],1
[495 375 800 300],1
[495 370 800 300],1
[495 365 800 300],1
[495 360 800 300],1
[495 355 800 300],1
[495 350 800 300],1
[495 345 800 300],1
[495 340 800 300],1
[495 335 800 300],1
[495 330 800 300],1
[495 325 800 300],1
[495 320 800 300],1
[495 315 800 300],1
[495 310 800 300],1
[495 305 800 300],1
[495 300 800 300],1
[495 295 800 300],1
[495 290 800 300],1
[495 285 800 300],1
[495 280 800 300],2
[500 280 800 300],2
[505 280 800 300],2
[510 280 800 300],2
[515 280 800 300],2
[520 280 800 300],2
[525 280 800 300],2
[530 280 800 300],2
[535 280 800 300],2
[540 280 800 300],2
[545 280 800 300],2
[550 280 800 300],2
[555 280 800 300],2
[560 280 800 300],2
[565 280 800 300],2
[570 280 800 300],2
[575 280 800 300],2
[580 280 800 300],2
[585 280 800 300],2
[590 280 800 300],2
[595 280 800 300],2
[600 280 800 300],2
[605 280 800 300],2
[610 280 800 300],2
[615 280 800 300],2
[620 280 800 300],2
[625 280 800 300],2
[630 280 800 300],2
[635 280 800 300],2
[640 280 800 300],2
[645 280 800 300],2
[650 280 800 300],2
[655 280 800 300],2
[660 280 800 300],2
[665 280 800 300],2
[670 280 800 300],2
[675 280 800 300],2
[680 280 800 300],2
[685 280 800 300],2
[690 280 800 300],2
[695 280 800 300],2
[700 280 800 300],2
[705 280 800 300],2
[710 280 800 300],2
[715 280 800 300],2
[720 280 800 300],2
[725 280 800 300],2
[730 280 800 300],2
[735 280 800 300],2
[740 280 800 300],2
[745 280 800 300],2
[750 280 800 300],2
[755 280 800 300],2
[760 280 800 300],2
[765 280 800 300],2
[770 280 800 300],2
[775 280 800 300],2
[ 50  50 800 300],3
[ 50  55 800 300],3
[ 50  60 800 300],3
[ 50  65 800 300],3
[ 50  70 800 300],3
[ 50  75 800 300],3
[ 50  80 800 300],3
[ 50  85 800 300],3
[ 50  90 800 300],3
[ 50  95 800 300],3
[ 50 100 800 300],3
[ 50 105 800 300],3
[ 50 110 800 300],3
[ 50 115 800 300],3
[ 50 120 800 300],3
[ 50 125 800 300],3
[ 50 130 800 300],3
[ 50 135 800 300],3
[ 50 140 800 300],3
[ 50 145 800 300],3
[ 50 150 800 300],3
[ 50 155 800 300],3
[ 50 160 800 300],3
[ 50 165 800 300],3
[ 50 170 800 300],3
[ 50 175 800 300],3
[ 50 180 800 300],3
[ 50 185 800 300],3
[ 50 190 800 300],3
[ 50 195 800 300],3
[ 50 200 800 300],3
[ 50 205 800 300],3
[ 50 210 800 300],3
[ 50 215 800 300],3
[ 50 220 800 300],3
[ 50 225 800 300],3
[ 50 230 800 300],2
[ 55 230 800 300],2
[ 60 230 800 300],2
[ 65 230 800 300],2
[ 70 230 800 300],2
[ 75 230 800 300],2
[ 80 230 800 300],2
[ 85 230 800 300],2
[ 90 230 800 300],2
[ 95 230 800 300],2
[100 230 800 300],2
[105 230 800 300],2
[110 230 800 300],2
[115 230 800 300],2
[120 230 800 300],2
[125 230 800 300],2
[130 230 800 300],2
[135 230 800 300],2
[140 230 800 300],2
[145 230 800 300],2
[150 230 800 300],2
[155 230 800 300],2
[160 230 800 300],2
[165 230 800 300],2
[170 230 800 300],2
[175 230 800 300],2
[180 230 800 300],2
[185 230 800 300],2
[190 230 800 300],2
[195 230 800 300],2
[200 230 800 300],2
[205 230 800 300],2
[210 230 800 300],2
[215 230 800 300],2
[220 230 800 300],2
[225 230 800 300],2
[230 230 800 300],2
[235 230 800 300],2
[240 230 800 300],2
[245 230 800 300],2
[250 230 800 300],2
[255 230 800 300],2
[260 230 800 300],2
[265 230 800 300],2
[270 230 800 300],2
[275 230 800 300],2
[280 230 800 300],2
[285 230 800 300],2
[290 230 800 300],2
[295 230 800 300],2
[300 230 800 300],2
[305 230 800 300],2
[310 230 800 300],2
[315 230 800 300],2
[320 230 800 300],2
[325 230 800 300],2
[330 230 800 300],2
[335 230 800 300],2
[340 230 800 300],2
[345 230 800 300],2
[350 230 800 300],2
[355 230 800 300],2
[360 230 800 300],3
[360 235 800 300],3
[360 240 800 300],3
[360 245 800 300],3
[360 250 800 300],3
[360 255 800 300],3
[360 260 800 300],3
[360 265 800 300],3
[360 270 800 300],3
[360 275 800 300],3
[360 280 800 300],3
[360 285 800 300],3
[360 290 800 300],3
[360 295 800 300],3
[360 300 800 300],3
[360 305 800 300],3
[360 310 800 300],3
[360 315 800 300],3
[360 320 800 300],3
[360 325 800 300],3
[360 330 800 300],3
[360 335 800 300],3
[360 340 800 300],3
[360 345 800 300],3
[360 350 800 300],3
[360 355 800 300],3
[360 360 800 300],3
[360 365 800 300],3
[360 370 800 300],3
[360 375 800 300],3
[360 380 800 300],3
[360 385 800 300],3
[360 390 800 300],3
[360 395 800 300],3
[360 400 800 300],3
[360 405 800 300],3
[360 410 800 300],3
[360 415 800 300],3
[360 420 800 300],3
[360 425 800 300],3
[360 430 800 300],3
[360 435 800 300],3
[360 440 800 300],3
[360 445 800 300],2
[365 445 800 300],2
[370 445 800 300],2
[375 445 800 300],2
[380 445 800 300],2
[385 445 800 300],2
[390 445 800 300],2
[395 445 800 300],2
[400 445 800 300],2
[405 445 800 300],2
[410 445 800 300],2
[415 445 800 300],2
[420 445 800 300],2
[425 445 800 300],2
[430 445 800 300],2
[435 445 800 300],2
[440 445 800 300],2
[445 445 800 300],2
[450 445 800 300],2
[455 445 800 300],2
[460 445 800 300],2
[465 445 800 300],2
[470 445 800 300],2
[475 445 800 300],2
[480 445 800 300],2
[485 445 800 300],2
[490 445 800 300],2
[495 445 800 300],2
[500 445 800 300],2
[505 445 800 300],2
[510 445 800 300],2
[515 445 800 300],2
[520 445 800 300],1
[520 440 800 300],1
[520 435 800 300],1
[520 430 800 300],1
[520 425 800 300],1
[520 420 800 300],1
[520 415 800 300],1
[520 410 800 300],1
[520 405 800 300],1
[520 400 800 300],1
[520 395 800 300],1
[520 390 800 300],1
[520 385 800 300],1
[520 380 800 300],2
[525 380 800 300],2
[530 380 800 300],2
[535 380 800 300],2
[540 380 800 300],2
[545 380 800 300],2
[550 380 800 300],2
[555 380 800 300],2
[560 380 800 300],2
[565 380 800 300],2
[570 380 800 300],2
[575 380 800 300],2
[580 380 800 300],2
[585 380 800 300],2
[590 380 800 300],2
[595 380 800 300],2
[600 380 800 300],2
[605 380 800 300],2
[610 380 800 300],2
[615 380 800 300],2
[620 380 800 300],2
[625 380 800 300],2
[630 380 800 300],2
[635 380 800 300],2
[640 380 800 300],2
[645 380 800 300],2
[650 380 800 300],2
[655 380 800 300],2
[660 380 800 300],2
[665 380 800 300],2
[670 380 800 300],2
[675 380 800 300],2
[680 380 800 300],2
[685 380 800 300],2
[690 380 800 300],2
[695 380 800 300],1
[695 375 800 300],1
[695 370 800 300],1
[695 365 800 300],1
[695 360 800 300],1
[695 355 800 300],1
[695 350 800 300],1
[695 345 800 300],1
[695 340 800 300],1
[695 335 800 300],1
[695 330 800 300],1
[695 325 800 300],2
[700 325 800 300],2
[705 325 800 300],2
[710 325 800 300],2
[715 325 800 300],2
[720 325 800 300],2
[725 325 800 300],1
[725 320 800 300],1
[725 315 800 300],1
[725 310 800 300],1
[725 305 800 300],1
[725 300 800 300],2
[730 300 800 300],2
[735 300 800 300],2
[740 300 800 300],2
[745 300 800 300],2
[750 300 800 300],2
[755 300 800 300],2
[760 300 800 300],2
[765 300 800 300],2
[770 300 800 300],2
[ 50  50 800 300],3
[ 50  55 800 300],3
[ 50  60 800 300],3
[ 50  65 800 300],3
[ 50  70 800 300],3
[ 50  75 800 300],3
[ 50  80 800 300],3
[ 50  85 800 300],3
[ 50  90 800 300],3
[ 50  95 800 300],3
[ 50 100 800 300],3
[ 50 105 800 300],3
[ 50 110 800 300],3
[ 50 115 800 300],3
[ 50 120 800 300],3
[ 50 125 800 300],3
[ 50 130 800 300],3
[ 50 135 800 300],3
[ 50 140 800 300],3
[ 50 145 800 300],3
[ 50 150 800 300],3
[ 50 155 800 300],3
[ 50 160 800 300],3
[ 50 165 800 300],3
[ 50 170 800 300],3
[ 50 175 800 300],3
[ 50 180 800 300],3
[ 50 185 800 300],3
[ 50 190 800 300],3
[ 50 195 800 300],3
[ 50 200 800 300],3
[ 50 205 800 300],3
[ 50 210 800 300],3
[ 50 215 800 300],3
[ 50 220 800 300],3
[ 50 225 800 300],3
[ 50 230 800 300],3
[ 50 235 800 300],3
[ 50 240 800 300],3
[ 50 245 800 300],2
[ 55 245 800 300],2
[ 60 245 800 300],2
[ 65 245 800 300],2
[ 70 245 800 300],2
[ 75 245 800 300],2
[ 80 245 800 300],2
[ 85 245 800 300],2
[ 90 245 800 300],2
[ 95 245 800 300],2
[100 245 800 300],2
[105 245 800 300],2
[110 245 800 300],2
[115 245 800 300],2
[120 245 800 300],2
[125 245 800 300],2
[130 245 800 300],2
[135 245 800 300],2
[140 245 800 300],2
[145 245 800 300],2
[150 245 800 300],2
[155 245 800 300],2
[160 245 800 300],2
[165 245 800 300],2
[170 245 800 300],2
[175 245 800 300],2
[180 245 800 300],2
[185 245 800 300],3
[185 250 800 300],3
[185 255 800 300],3
[185 260 800 300],3
[185 265 800 300],3
[185 270 800 300],3
[185 275 800 300],3
[185 280 800 300],3
[185 285 800 300],3
[185 290 800 300],3
[185 295 800 300],2
[190 295 800 300],2
[195 295 800 300],2
[200 295 800 300],2
[205 295 800 300],2
[210 295 800 300],2
[215 295 800 300],2
[220 295 800 300],2
[225 295 800 300],2
[230 295 800 300],2
[235 295 800 300],2
[240 295 800 300],2
[245 295 800 300],2
[250 295 800 300],2
[255 295 800 300],2
[260 295 800 300],2
[265 295 800 300],2
[270 295 800 300],2
[275 295 800 300],2
[280 295 800 300],2
[285 295 800 300],2
[290 295 800 300],2
[295 295 800 300],2
[300 295 800 300],2
[305 295 800 300],2
[310 295 800 300],2
[315 295 800 300],2
[320 295 800 300],2
[325 295 800 300],2
[330 295 800 300],2
[335 295 800 300],2
[340 295 800 300],2
[345 295 800 300],2
[350 295 800 300],2
[355 295 800 300],2
[360 295 800 300],2
[365 295 800 300],2
[370 295 800 300],2
[375 295 800 300],2
[380 295 800 300],2
[385 295 800 300],2
[390 295 800 300],2
[395 295 800 300],3
[395 300 800 300],3
[395 305 800 300],3
[395 310 800 300],3
[395 315 800 300],3
[395 320 800 300],3
[395 325 800 300],3
[395 330 800 300],3
[395 335 800 300],3
[395 340 800 300],3
[395 345 800 300],3
[395 350 800 300],3
[395 355 800 300],3
[395 360 800 300],3
[395 365 800 300],3
[395 370 800 300],3
[395 375 800 300],3
[395 380 800 300],3
[395 385 800 300],3
[395 390 800 300],3
[395 395 800 300],3
[395 400 800 300],3
[395 405 800 300],3
[395 410 800 300],3
[395 415 800 300],2
[400 415 800 300],2
[405 415 800 300],2
[410 415 800 300],2
[415 415 800 300],2
[420 415 800 300],2
[425 415 800 300],2
[430 415 800 300],2
[435 415 800 300],2
[440 415 800 300],2
[445 415 800 300],2
[450 415 800 300],2
[455 415 800 300],2
[460 415 800 300],2
[465 415 800 300],2
[470 415 800 300],2
[475 415 800 300],2
[480 415 800 300],2
[485 415 800 300],2
[490 415 800 300],2
[495 415 800 300],2
[500 415 800 300],1
[500 410 800 300],1
[500 405 800 300],1
[500 400 800 300],1
[500 395 800 300],1
[500 390 800 300],1
[500 385 800 300],1
[500 380 800 300],1
[500 375 800 300],1
[500 370 800 300],2
[505 370 800 300],2
[510 370 800 300],2
[515 370 800 300],2
[520 370 800 300],2
[525 370 800 300],2
[530 370 800 300],2
[535 370 800 300],2
[540 370 800 300],2
[545 370 800 300],2
[550 370 800 300],2
[555 370 800 300],2
[560 370 800 300],2
[565 370 800 300],2
[570 370 800 300],2
[575 370 800 300],2
[580 370 800 300],2
[585 370 800 300],2
[590 370 800 300],2
[595 370 800 300],2
[600 370 800 300],2
[605 370 800 300],2
[610 370 800 300],2
[615 370 800 300],2
[620 370 800 300],2
[625 370 800 300],2
[630 370 800 300],2
[635 370 800 300],2
[640 370 800 300],2
[645 370 800 300],2
[650 370 800 300],2
[655 370 800 300],2
[660 370 800 300],2
[665 370 800 300],2
[670 370 800 300],2
[675 370 800 300],2
[680 370 800 300],2
[685 370 800 300],2
[690 370 800 300],2
[695 370 800 300],2
[700 370 800 300],2
[705 370 800 300],2
[710 370 800 300],2
[715 370 800 300],1
[715 365 800 300],1
[715 360 800 300],1
[715 355 800 300],1
[715 350 800 300],1
[715 345 800 300],1
[715 340 800 300],1
[715 335 800 300],1
[715 330 800 300],1
[715 325 800 300],1
[715 320 800 300],1
[715 315 800 300],1
[715 310 800 300],1
[715 305 800 300],1
[715 300 800 300],1
[715 295 800 300],2
[720 295 800 300],2
[725 295 800 300],2
[730 295 800 300],2
[735 295 800 300],2
[740 295 800 300],2
[745 295 800 300],2
[750 295 800 300],2
[755 295 800 300],2
[760 295 800 300],2
[765 295 800 300],2
[770 295 800 300],2
[ 50  50 800 300],3
[ 50  55 800 300],3
[ 50  60 800 300],3
[ 50  65 800 300],3
[ 50  70 800 300],3
[ 50  75 800 300],3
[ 50  80 800 300],3
[ 50  85 800 300],3
[ 50  90 800 300],3
[ 50  95 800 300],3
[ 50 100 800 300],3
[ 50 105 800 300],3
[ 50 110 800 300],3
[ 50 115 800 300],3
[ 50 120 800 300],3
[ 50 125 800 300],3
[ 50 130 800 300],3
[ 50 135 800 300],3
[ 50 140 800 300],3
[ 50 145 800 300],3
[ 50 150 800 300],3
[ 50 155 800 300],3
[ 50 160 800 300],3
[ 50 165 800 300],3
[ 50 170 800 300],3
[ 50 175 800 300],3
[ 50 180 800 300],3
[ 50 185 800 300],3
[ 50 190 800 300],3
[ 50 195 800 300],3
[ 50 200 800 300],3
[ 50 205 800 300],3
[ 50 210 800 300],3
[ 50 215 800 300],3
[ 50 220 800 300],3
[ 50 225 800 300],3
[ 50 230 800 300],2
[ 55 230 800 300],2
[ 60 230 800 300],2
[ 65 230 800 300],2
[ 70 230 800 300],2
[ 75 230 800 300],2
[ 80 230 800 300],2
[ 85 230 800 300],2
[ 90 230 800 300],2
[ 95 230 800 300],2
[100 230 800 300],2
[105 230 800 300],2
[110 230 800 300],2
[115 230 800 300],2
[120 230 800 300],2
[125 230 800 300],2
[130 230 800 300],2
[135 230 800 300],2
[140 230 800 300],2
[145 230 800 300],2
[150 230 800 300],2
[155 230 800 300],2
[160 230 800 300],2
[165 230 800 300],2
[170 230 800 300],2
[175 230 800 300],2
[180 230 800 300],2
[185 230 800 300],2
[190 230 800 300],2
[195 230 800 300],2
[200 230 800 300],2
[205 230 800 300],2
[210 230 800 300],2
[215 230 800 300],2
[220 230 800 300],2
[225 230 800 300],2
[230 230 800 300],2
[235 230 800 300],2
[240 230 800 300],2
[245 230 800 300],2
[250 230 800 300],2
[255 230 800 300],2
[260 230 800 300],2
[265 230 800 300],2
[270 230 800 300],2
[275 230 800 300],2
[280 230 800 300],2
[285 230 800 300],2
[290 230 800 300],2
[295 230 800 300],2
[300 230 800 300],2
[305 230 800 300],2
[310 230 800 300],2
[315 230 800 300],2
[320 230 800 300],2
[325 230 800 300],2
[330 230 800 300],2
[335 230 800 300],2
[340 230 800 300],2
[345 230 800 300],2
[350 230 800 300],2
[355 230 800 300],2
[360 230 800 300],2
[365 230 800 300],2
[370 230 800 300],2
[375 230 800 300],2
[380 230 800 300],2
[385 230 800 300],2
[390 230 800 300],2
[395 230 800 300],2
[400 230 800 300],2
[405 230 800 300],2
[410 230 800 300],2
[415 230 800 300],2
[420 230 800 300],3
[420 235 800 300],3
[420 240 800 300],3
[420 245 800 300],3
[420 250 800 300],3
[420 255 800 300],3
[420 260 800 300],3
[420 265 800 300],3
[420 270 800 300],3
[420 275 800 300],3
[420 280 800 300],3
[420 285 800 300],3
[420 290 800 300],3
[420 295 800 300],3
[420 300 800 300],3
[420 305 800 300],3
[420 310 800 300],3
[420 315 800 300],3
[420 320 800 300],3
[420 325 800 300],3
[420 330 800 300],3
[420 335 800 300],3
[420 340 800 300],3
[420 345 800 300],3
[420 350 800 300],3
[420 355 800 300],3
[420 360 800 300],3
[420 365 800 300],3
[420 370 800 300],3
[420 375 800 300],3
[420 380 800 300],3
[420 385 800 300],3
[420 390 800 300],3
[420 395 800 300],3
[420 400 800 300],3
[420 405 800 300],3
[420 410 800 300],3
[420 415 800 300],3
[420 420 800 300],3
[420 425 800 300],3
[420 430 800 300],3
[420 435 800 300],3
[420 440 800 300],2
[425 440 800 300],2
[430 440 800 300],2
[435 440 800 300],2
[440 440 800 300],2
[445 440 800 300],2
[450 440 800 300],2
[455 440 800 300],2
[460 440 800 300],2
[465 440 800 300],2
[470 440 800 300],2
[475 440 800 300],2
[480 440 800 300],2
[485 440 800 300],2
[490 440 800 300],2
[495 440 800 300],2
[500 440 800 300],2
[505 440 800 300],2
[510 440 800 300],2
[515 440 800 300],2
[520 440 800 300],2
[525 440 800 300],2
[530 440 800 300],2
[535 440 800 300],2
[540 440 800 300],2
[545 440 800 300],2
[550 440 800 300],2
[555 440 800 300],2
[560 440 800 300],2
[565 440 800 300],2
[570 440 800 300],3
[570 445 800 300],3
[570 450 800 300],2
[575 450 800 300],2
[580 450 800 300],2
[585 450 800 300],2
[590 450 800 300],2
[595 450 800 300],2
[600 450 800 300],2
[605 450 800 300],2
[610 450 800 300],2
[615 450 800 300],2
[620 450 800 300],2
[625 450 800 300],2
[630 450 800 300],2
[635 450 800 300],2
[640 450 800 300],2
[645 450 800 300],2
[650 450 800 300],2
[655 450 800 300],2
[660 450 800 300],2
[665 450 800 300],2
[670 450 800 300],2
[675 450 800 300],2
[680 450 800 300],2
[685 450 800 300],2
[690 450 800 300],2
[695 450 800 300],2
[700 450 800 300],2
[705 450 800 300],2
[710 450 800 300],2
[715 450 800 300],2
[720 450 800 300],2
[725 450 800 300],1
[725 445 800 300],1
[725 440 800 300],1
[725 435 800 300],1
[725 430 800 300],1
[725 425 800 300],1
[725 420 800 300],1
[725 415 800 300],1
[725 410 800 300],1
[725 405 800 300],1
[725 400 800 300],1
[725 395 800 300],1
[725 390 800 300],1
[725 385 800 300],1
[725 380 800 300],1
[725 375 800 300],1
[725 370 800 300],1
[725 365 800 300],1
[725 360 800 300],1
[725 355 800 300],1
[725 350 800 300],1
[725 345 800 300],1
[725 340 800 300],1
[725 335 800 300],1
[725 330 800 300],1
[725 325 800 300],1
[725 320 800 300],1
[725 315 800 300],1
[725 310 800 300],1
[725 305 800 300],1
[725 300 800 300],1
[725 295 800 300],2
[730 295 800 300],2
[735 295 800 300],2
[740 295 800 300],2
[745 295 800 300],2
[750 295 800 300],2
[755 295 800 300],2
[760 295 800 300],2
[765 295 800 300],2
[770 295 800 300],2
[ 50  50 800 300],2
[ 55  50 800 300],2
[ 60  50 800 300],2
[ 65  50 800 300],3
[ 65  55 800 300],3
[ 65  60 800 300],3
[ 65  65 800 300],3
[ 65  70 800 300],3
[ 65  75 800 300],3
[ 65  80 800 300],3
[ 65  85 800 300],3
[ 65  90 800 300],3
[ 65  95 800 300],3
[ 65 100 800 300],3
[ 65 105 800 300],3
[ 65 110 800 300],3
[ 65 115 800 300],3
[ 65 120 800 300],3
[ 65 125 800 300],3
[ 65 130 800 300],3
[ 65 135 800 300],3
[ 65 140 800 300],3
[ 65 145 800 300],3
[ 65 150 800 300],3
[ 65 155 800 300],3
[ 65 160 800 300],3
[ 65 165 800 300],3
[ 65 170 800 300],3
[ 65 175 800 300],3
[ 65 180 800 300],3
[ 65 185 800 300],3
[ 65 190 800 300],3
[ 65 195 800 300],3
[ 65 200 800 300],3
[ 65 205 800 300],3
[ 65 210 800 300],3
[ 65 215 800 300],3
[ 65 220 800 300],2
[ 70 220 800 300],2
[ 75 220 800 300],2
[ 80 220 800 300],2
[ 85 220 800 300],2
[ 90 220 800 300],2
[ 95 220 800 300],2
[100 220 800 300],2
[105 220 800 300],2
[110 220 800 300],2
[115 220 800 300],2
[120 220 800 300],2
[125 220 800 300],2
[130 220 800 300],2
[135 220 800 300],2
[140 220 800 300],2
[145 220 800 300],2
[150 220 800 300],2
[155 220 800 300],2
[160 220 800 300],2
[165 220 800 300],2
[170 220 800 300],2
[175 220 800 300],2
[180 220 800 300],2
[185 220 800 300],2
[190 220 800 300],2
[195 220 800 300],2
[200 220 800 300],2
[205 220 800 300],2
[210 220 800 300],2
[215 220 800 300],2
[220 220 800 300],2
[225 220 800 300],2
[230 220 800 300],2
[235 220 800 300],2
[240 220 800 300],2
[245 220 800 300],2
[250 220 800 300],2
[255 220 800 300],2
[260 220 800 300],2
[265 220 800 300],2
[270 220 800 300],2
[275 220 800 300],2
[280 220 800 300],2
[285 220 800 300],2
[290 220 800 300],2
[295 220 800 300],2
[300 220 800 300],2
[305 220 800 300],2
[310 220 800 300],3
[310 225 800 300],3
[310 230 800 300],3
[310 235 800 300],3
[310 240 800 300],3
[310 245 800 300],3
[310 250 800 300],3
[310 255 800 300],3
[310 260 800 300],3
[310 265 800 300],3
[310 270 800 300],3
[310 275 800 300],3
[310 280 800 300],3
[310 285 800 300],3
[310 290 800 300],3
[310 295 800 300],3
[310 300 800 300],3
[310 305 800 300],3
[310 310 800 300],3
[310 315 800 300],3
[310 320 800 300],3
[310 325 800 300],3
[310 330 800 300],3
[310 335 800 300],3
[310 340 800 300],3
[310 345 800 300],3
[310 350 800 300],3
[310 355 800 300],3
[310 360 800 300],3
[310 365 800 300],3
[310 370 800 300],3
[310 375 800 300],3
[310 380 800 300],3
[310 385 800 300],3
[310 390 800 300],3
[310 395 800 300],3
[310 400 800 300],3
[310 405 800 300],3
[310 410 800 300],3
[310 415 800 300],3
[310 420 800 300],3
[310 425 800 300],3
[310 430 800 300],3
[310 435 800 300],3
[310 440 800 300],2
[315 440 800 300],2
[320 440 800 300],2
[325 440 800 300],2
[330 440 800 300],2
[335 440 800 300],2
[340 440 800 300],2
[345 440 800 300],2
[350 440 800 300],2
[355 440 800 300],2
[360 440 800 300],2
[365 440 800 300],2
[370 440 800 300],2
[375 440 800 300],2
[380 440 800 300],2
[385 440 800 300],2
[390 440 800 300],2
[395 440 800 300],2
[400 440 800 300],2
[405 440 800 300],2
[410 440 800 300],2
[415 440 800 300],2
[420 440 800 300],2
[425 440 800 300],2
[430 440 800 300],2
